,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,2.921100532061076,0.08742947557070972,0.3497179022828389,246454.0,1,1,1,0.06821091047353023
0,1.5183762899079702,0.21906934936349048,0.8762773974539619,246453.0,2,1,2,0.15660602566153942
0,1.1121448409972503,0.34260591880214925,1.370423675208597,246451.0,3,1,3,0.1349973915923692
0,1.1554099471632688,0.3283696067507488,1.313478427002995,246449.0,4,1,4,0.1537889651345178
0,0.750975278713607,0.5852199877506798,2.3408799510027194,246447.0,5,1,5,0.17616660318525273
0,2.4732050479747394,0.02154737381011224,0.08618949524044896,246445.0,6,1,6,0.12005882588366856
0,1.695693513283508,0.10492647249850291,0.41970588999401165,246443.0,7,1,7,0.13053101633520492
0,1.4837257779229076,0.15711454078509068,0.6284581631403627,246441.0,8,1,8,0.13953266763543767
0,1.4335437797522974,0.16710308535482013,0.6684123414192805,246439.0,9,1,9,0.15102349492185846
0,1.2704142401558614,0.24069431111912093,0.9627772444764837,246437.0,10,1,10,0.15039978346844088
0,1.261136469576769,0.24013675350703345,0.9605470140281338,246435.0,11,1,11,0.165953389649543
0,1.1504531452879496,0.31331191382212326,1.253247655288493,246433.0,12,1,12,0.19656963761067273
0,1.0728652090722148,0.3775754458982976,1.5103017835931905,246431.0,13,1,13,0.20390026613400905
0,1.0713080903496606,0.37827624590083925,1.513104983603357,246429.0,14,1,14,0.2054858072394847
0,1.0596554836606604,0.38908170969772304,1.5563268387908922,246427.0,15,1,15,0.20701733710648101
0,1.2993062923465686,0.18677987522023887,0.7471195008809555,246425.0,16,1,16,0.22466424816065922
0,1.3319194719336993,0.16126257737601296,0.6450503095040518,246423.0,17,1,17,0.21140733348764051
0,1.2504841866342113,0.2101927604631085,0.840771041852434,246421.0,18,1,18,0.19939887432632364
0,1.3655150638062108,0.13174811614686324,0.526992464587453,246419.0,19,1,19,0.2066878806622288
0,1.5645289821014485,0.05147981350682113,0.20591925402728453,246417.0,20,1,20,0.1959992822020162
0,2.3442696964927316,0.12574629448432773,0.5029851779373109,174255.0,1,2,1,0.06821091047353023
0,1.815805767124498,0.1627098304395446,0.6508393217581784,174254.0,2,2,2,0.15660602566153942
0,1.9690785298260574,0.11621588430480675,0.464863537219227,174252.0,3,2,3,0.1349973915923692
0,1.5940079259585065,0.17277617610010226,0.691104704400409,174250.0,4,2,4,0.1537889651345178
0,1.3603541395574466,0.23581106222758835,0.9432442489103534,174248.0,5,2,5,0.17616660318525273
0,1.1702363196404322,0.3188766290458141,1.2755065161832564,174246.0,6,2,6,0.12005882588366856
0,1.9106034705942725,0.06350566859875066,0.25402267439500265,174244.0,7,2,7,0.13053101633520492
0,1.0275794357211216,0.4122250724616303,1.6489002898465213,174242.0,8,2,8,0.13953266763543767
0,0.8812797399023254,0.5410642429697317,2.1642569718789266,174240.0,9,2,9,0.15102349492185846
0,1.1017912724090466,0.3561315538183785,1.424526215273514,174238.0,10,2,10,0.15039978346844088
0,0.9000228355991624,0.5393837013097269,2.1575348052389076,174236.0,11,2,11,0.165953389649543
0,0.7799842902881574,0.6719276793066125,2.68771071722645,174234.0,12,2,12,0.19656963761067273
0,0.9821876496373031,0.46585815929162555,1.8634326371665022,174232.0,13,2,13,0.20390026613400905
0,1.0174042964138472,0.4317271815441013,1.7269087261764051,174230.0,14,2,14,0.2054858072394847
0,0.9485856233699427,0.5082569500759003,2.0330278003036013,174228.0,15,2,15,0.20701733710648101
0,0.8499440867759256,0.6285509160290874,2.5142036641163497,174226.0,16,2,16,0.22466424816065922
0,1.0658458393858052,0.38135739748065584,1.5254295899226233,174224.0,17,2,17,0.21140733348764051
0,0.9739366804368661,0.4869410791150304,1.9477643164601215,174222.0,18,2,18,0.19939887432632364
0,1.114982613490055,0.32670103747989143,1.3068041499195657,174220.0,19,2,19,0.2066878806622288
0,1.1474270995801372,0.2913443931529808,1.165377572611923,174218.0,20,2,20,0.1959992822020162
0,30.486357777165992,3.376071094951468e-08,1.3504284379805873e-07,60182.0,1,3,1,0.06821091047353023
0,16.367048861748966,7.830932422191349e-08,3.1323729688765395e-07,60180.0,2,3,2,0.15660602566153942
0,11.084230094279784,2.8610100269110925e-07,1.144404010764437e-06,60178.0,3,3,3,0.1349973915923692
0,8.380619545784839,9.374717140742454e-07,3.7498868562969817e-06,60176.0,4,3,4,0.1537889651345178
0,7.037528080522287,1.3863055755386138e-06,5.545222302154455e-06,60174.0,5,3,5,0.17616660318525273
0,6.06664475628693,2.3148406936588485e-06,9.259362774635394e-06,60172.0,6,3,6,0.12005882588366856
0,5.259038274405708,5.110152446874742e-06,2.044060978749897e-05,60170.0,7,3,7,0.13053101633520492
0,4.673148751280551,9.815717207915489e-06,3.9262868831661954e-05,60168.0,8,3,8,0.13953266763543767
0,4.283743115118579,1.392119150345331e-05,5.568476601381324e-05,60166.0,9,3,9,0.15102349492185846
0,3.881879951223049,2.7421344789716733e-05,0.00010968537915886693,60164.0,10,3,10,0.15039978346844088
0,3.8006530642098966,1.7569666676788387e-05,7.027866670715355e-05,60162.0,11,3,11,0.165953389649543
0,3.610187035837989,2.000494900221719e-05,8.001979600886876e-05,60160.0,12,3,12,0.19656963761067273
0,3.370476067138853,3.306782669524091e-05,0.00013227130678096364,60158.0,13,3,13,0.20390026613400905
0,3.2230817290360565,3.9139409921964834e-05,0.00015655763968785934,60156.0,14,3,14,0.2054858072394847
0,3.22252517419086,2.2547244653118e-05,9.0188978612472e-05,60154.0,15,3,15,0.20701733710648101
0,3.063132463939,3.309156671679764e-05,0.00013236626686719056,60152.0,16,3,16,0.22466424816065922
0,3.0506920176069587,2.173846928308568e-05,8.695387713234272e-05,60150.0,17,3,17,0.21140733348764051
0,2.9450339935867538,2.6289803631659447e-05,0.00010515921452663779,60148.0,18,3,18,0.19939887432632364
